transaction_id,sender_id,receiver_id,amount,timestamp
2230,85457,99282,1288283,2019-05-27 10:56:00
2231,44827,88623,1963577,2019-04-11 10:19:00
2232,57833,1257,2333678,2019-04-03 12:15:00
2233,31270,35235,95888,2019-03-24 14:32:00
2234,57833,66341,2572396,2019-05-29 15:19:00
2235,3961,43732,4969901,2019-06-06 15:56:00
2236,57768,36973,685247,2019-05-22 15:24:00
2237,7654,13064,1367414,2019-04-01 12:59:00
2238,94652,24510,1395287,2019-05-19 11:23:00
2239,36647,33294,4253756,2019-06-30 13:39:00
2240,1366,48104,2916631,2019-03-18 12:47:00
2241,84551,83206,2751485,2019-04-17 13:56:00
2242,44075,28306,1161940,2019-06-05 09:04:00
2243,8475,47018,2351552,2019-06-27 13:56:00
2244,60685,55758,2223761,2019-03-25 12:20:00
2245,68275,69285,4116948,2019-05-23 11:15:00
2246,4689,75678,1158968,2019-05-14 11:44:00
2247,66955,90279,3036683,2019-03-22 12:34:00
2248,15558,59047,4699498,2019-04-03 14:40:00
2249,6599,50700,220813,2019-03-15 09:00:00
2250,64269,71803,4990689,2019-06-22 09:54:00
2251,57768,36703,3196628,2019-05-20 14:06:00
2252,33174,26740,3802359,2019-03-06 11:21:00
2253,41032,44509,4634190,2019-06-23 15:08:00
2254,97966,95152,1162767,2019-07-19 14:54:00
2255,70242,418,2501184,2019-03-21 13:04:00
2256,60285,4763,4387938,2019-03-13 11:53:00
2257,4763,52672,4387938,2019-06-14 14:35:00
2258,52672,78424,4387938,2019-04-05 09:58:00
2259,78424,97246,4387938,2019-03-26 08:24:00
2260,97246,26173,4387938,2019-05-12 14:02:00
2261,26173,24411,4387938,2019-02-24 12:01:00
2262,24411,939,4387938,2019-05-19 14:35:00
2263,939,91556,4387938,2019-02-23 11:44:00
2264,91556,1145,4387938,2019-06-28 13:21:00
2265,1145,73250,4387938,2019-03-30 13:30:00
2266,73250,55694,4387938,2019-05-12 10:34:00
2267,55694,19022,4387938,2019-03-09 14:11:00
2268,19022,93428,4387938,2019-03-15 15:47:00
2269,93428,12712,4387938,2019-06-30 14:23:00
2270,12712,42838,4387938,2019-06-10 15:59:00
2271,41323,78247,1395815,2019-05-02 09:41:00
2272,78247,24829,1395815,2019-06-06 14:50:00
2273,24829,67002,1395815,2019-04-30 11:17:00
2274,67002,33148,1395815,2019-03-06 10:49:00
2275,33148,70809,1395815,2019-06-24 15:30:00
2276,70809,29444,1395815,2019-03-31 13:53:00
2277,29444,44823,1395815,2019-04-04 11:32:00
2278,44823,18510,1395815,2019-03-28 10:25:00
2279,18510,65118,1395815,2019-03-26 09:38:00
2280,65118,85423,1395815,2019-05-03 13:48:00
2281,24748,99772,3503270,2019-05-26 15:32:00
2282,99772,98671,3503270,2019-05-01 11:25:00
2283,98671,55419,3503270,2019-03-31 08:19:00
2284,55419,86550,3503270,2019-06-15 11:36:00
2285,86550,447,3503270,2019-06-04 11:09:00
2286,447,29601,3503270,2019-06-14 11:08:00
2287,29601,4622,3503270,2019-05-23 13:14:00
2288,4622,7538,3503270,2019-07-15 13:58:00
2289,7538,15428,3503270,2019-03-12 14:25:00
2290,66175,17401,4369196,2019-04-28 15:57:00
2291,17401,13760,4369196,2019-03-25 08:52:00
2292,13760,32080,4369196,2019-03-29 14:02:00
2293,32080,69237,4369196,2019-06-26 10:34:00
2294,69237,44868,4369196,2019-06-13 11:47:00
2295,44868,57816,4369196,2019-05-06 12:56:00
2296,57816,70882,4369196,2019-06-26 09:43:00
2297,70882,68179,4369196,2019-05-04 15:23:00
2298,28238,32176,1180054,2019-05-31 08:46:00
2299,32176,2608,1180054,2019-03-06 08:43:00
2300,2608,26551,1180054,2019-03-16 14:20:00
2301,26551,33564,1180054,2019-07-16 12:02:00
2302,33564,6678,1180054,2019-07-15 08:41:00
2303,6678,40154,1180054,2019-06-08 13:34:00
2304,40154,54099,1180054,2019-05-15 15:46:00
2305,30770,62556,13332,2019-05-09 11:45:00
2306,39119,62556,13332,2019-07-10 11:35:00
2307,54784,62556,13332,2019-07-10 13:27:00
2308,40894,62556,13332,2019-04-19 10:55:00
2309,18036,62556,13332,2019-03-28 12:38:00
2310,18283,62556,13332,2019-06-28 13:40:00
2311,89886,62556,13332,2019-06-15 15:08:00
2312,21638,62556,13332,2019-05-23 12:37:00
2313,72442,62556,13333,2019-03-14 10:27:00
2314,42203,43793,106906,2019-05-27 12:00:00
2315,64550,43793,106906,2019-07-08 08:15:00
2316,3226,43793,106906,2019-02-28 14:08:00
2317,72164,43793,106906,2019-05-08 14:21:00
2318,55340,43793,106906,2019-07-08 09:10:00
2319,43725,43793,106906,2019-04-28 14:07:00
2320,46066,43793,106906,2019-02-22 15:30:00
2321,77458,43793,106906,2019-02-24 08:31:00
2322,92057,43793,106907,2019-05-13 09:38:00
2323,30714,43793,106907,2019-06-28 14:35:00
2324,94900,43793,106907,2019-04-07 15:23:00
2325,10908,43793,106907,2019-06-10 15:27:00
2326,87134,43793,106907,2019-04-30 09:24:00
2327,57913,43793,106907,2019-04-25 12:40:00
2328,91533,43793,106907,2019-03-01 10:49:00
2329,89714,43793,106907,2019-03-09 09:53:00
2330,37235,43793,106907,2019-07-02 14:21:00
2331,75468,43793,106907,2019-04-03 15:28:00
2332,29043,43793,106907,2019-05-18 10:14:00
2333,53540,43793,106907,2019-06-27 12:39:00
2334,34767,43793,106907,2019-03-24 11:59:00
2335,14945,43793,106907,2019-03-29 14:53:00
2336,9532,43793,106907,2019-04-13 13:19:00
2337,27332,43793,106907,2019-05-10 09:34:00
2338,32685,43793,106907,2019-07-08 12:20:00
2339,26390,43793,106907,2019-03-25 13:52:00
